title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
Flag to deploy Ciena's Waveserver platform on Echo subsea cable,https://www.datacenterdynamics.com/en/news/flag-to-deploy-cienas-waveserver-platform-on-echo-subsea-cable,https://www.datacenterdynamics.com/en/news/flag-to-deploy-cienas-waveserver-platform-on-echo-subsea-cable/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,This will enable Flag to launch new 400GbE and 800GbE services along the route,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,True,
Sponsored: Why protecting your data center's cash flow costs less than you think,https://www.datacenterdynamics.com/en/opinions/why-protecting-your-data-centers-cash-flow-costs-less-than-you-think,https://www.datacenterdynamics.com/en/opinions/why-protecting-your-data-centers-cash-flow-costs-less-than-you-think/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,And why the consequences of an SLA breach can go far beyond financial,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Security / Privacy,Strategy analysis,Read deeply,True,
"IBM and ETH Zurich collaborate on quantum computer to be hosted in Lugano, Switzerland",https://www.datacenterdynamics.com/en/news/ibm-and-eth-zurich-collaborate-on-quantum-computer-to-be-hosted-in-lugano-switzerland,https://www.datacenterdynamics.com/en/news/ibm-and-eth-zurich-collaborate-on-quantum-computer-to-be-hosted-in-lugano-switzerland/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,New system at Swiss National Supercomputing Center will be accessible to private firms and other higher education institutions,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Sponsored: Powering NAM: Yesterday, tomorrow, and beyond",https://www.datacenterdynamics.com/en/marketwatch/powering-nam-yesterday-tomorrow-and-beyond,https://www.datacenterdynamics.com/en/marketwatch/powering-nam-yesterday-tomorrow-and-beyond/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,"How combined-cycle power delivers reliable, dispatchable electricity while supporting grid stability in North America",129.3,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 41.3, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
"Valorem eyes data centers in Savonlinna and Kankaanpää, Finland",https://www.datacenterdynamics.com/en/news/valorem-eyes-data-centers-in-savonlinna-and-kankaanp%C3%A4%C3%A4-finland,https://www.datacenterdynamics.com/en/news/valorem-eyes-data-centers-in-savonlinna-and-kankaanp%C3%A4%C3%A4-finland/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,French energy firm adds more data center projects to pipeline,128.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Google-backed battery storage pilot in Texas demonstrates how BESS can improve hourly carbon-free matching for data centers,https://www.datacenterdynamics.com/en/news/google-backed-battery-storage-pilot-in-texas-demonstrates-how-bess-can-improve-hourly-carbon-free-matching-for-data-centers,https://www.datacenterdynamics.com/en/news/google-backed-battery-storage-pilot-in-texas-demonstrates-how-bess-can-improve-hourly-carbon-free-matching-for-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,"Pilot undertaken by Quintrace, esVolta, and LevelTen Energy",128.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
Oman’s O-Green targets 200MW of data center capacity by 2028,https://www.datacenterdynamics.com/en/news/omans-o-green-targets-200mw-of-data-center-capacity-by-2028,https://www.datacenterdynamics.com/en/news/omans-o-green-targets-200mw-of-data-center-capacity-by-2028/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,Firm says its data centers in Oman and Europe will be powered by low-cost renewable energy,128.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Nokia ramps up AI-RAN momentum,https://www.datacenterdynamics.com/en/news/nokia-ramps-up-ai-ran-momentum,https://www.datacenterdynamics.com/en/news/nokia-ramps-up-ai-ran-momentum/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,As the vendor strikes further carrier partnerships,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
The new 5G SA blueprint that is enabling telecom operators to provide the network backbone 24/7 industries need,https://www.datacenterdynamics.com/en/opinions/the-new-5g-sa-blueprint-that-is-enabling-telecom-operators-to-provide-the-network-backbone-247-industries-need,https://www.datacenterdynamics.com/en/opinions/the-new-5g-sa-blueprint-that-is-enabling-telecom-operators-to-provide-the-network-backbone-247-industries-need/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,It’s time for telecoms to move digital infrastructure closer to the user,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Kodiak Gas Services to supply 76MW of behind-the-meter gas power to West Texas data center,https://www.datacenterdynamics.com/en/news/kodiak-gas-services-to-supply-76mw-of-behind-the-meter-gas-power-to-west-texas-data-center,https://www.datacenterdynamics.com/en/news/kodiak-gas-services-to-supply-76mw-of-behind-the-meter-gas-power-to-west-texas-data-center/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-21,high,Will deploy 40 natural gas-fueled reciprocating generation units,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
