title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
Lightmatter launches 19-company strong initiative to standardize silicon photonics-ready infrastructure,https://www.datacenterdynamics.com/en/news/lightmatter-launches-19-company-strong-initiative-to-standardize-silicon-photonics-ready-infrastructure,https://www.datacenterdynamics.com/en/news/lightmatter-launches-19-company-strong-initiative-to-standardize-silicon-photonics-ready-infrastructure/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,Company has also published a 300-page whitepaper to support the project,141.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,True,
Sponsored: Planning liquid cooling for new AI data center builds in India,https://www.datacenterdynamics.com/en/opinions/planning-liquid-cooling-for-new-ai-data-center-builds-in-india,https://www.datacenterdynamics.com/en/opinions/planning-liquid-cooling-for-new-ai-data-center-builds-in-india/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,Identifying which liquid cooling architecture to design for,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,True,
Vodafone secures Telenor international voice contract,https://www.datacenterdynamics.com/en/news/vodafone-secures-telenor-international-voice-contract,https://www.datacenterdynamics.com/en/news/vodafone-secures-telenor-international-voice-contract/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,Will support management of international voice operations across Nordic markets,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"‘Zero-impact’ data center announced for Florence, Italy",https://www.datacenterdynamics.com/en/news/zero-impact-data-center-announced-for-florence-italy,https://www.datacenterdynamics.com/en/news/zero-impact-data-center-announced-for-florence-italy/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,The facility will form part of a renewable energy hub planned for the southeast of the city,128.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Form Energy raises $750m to expand West Virginia iron-air battery plant to meet surging data center demand,https://www.datacenterdynamics.com/en/news/form-energy-raises-750m-to-expand-west-virginia-iron-air-battery-plant-to-meet-surging-data-center-demand,https://www.datacenterdynamics.com/en/news/form-energy-raises-750m-to-expand-west-virginia-iron-air-battery-plant-to-meet-surging-data-center-demand/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,The company has previously signed supply deals with Google and Crusoe,128.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
RWE nears completion on two data center deals,https://www.datacenterdynamics.com/en/news/rwe-nears-completion-on-two-data-center-deals,https://www.datacenterdynamics.com/en/news/rwe-nears-completion-on-two-data-center-deals/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,Plans total net investments of €42 billion from 2026 to 2031 to meet skyrocketing demand,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Crusoe-backed transformer manufacturer Heron Power selects Morgan Hill, California, as site of first large-scale factory",https://www.datacenterdynamics.com/en/news/crusoe-backed-transformer-manufacturer-heron-power-selects-morgan-hill-california-as-site-of-first-large-scale-factory,https://www.datacenterdynamics.com/en/news/crusoe-backed-transformer-manufacturer-heron-power-selects-morgan-hill-california-as-site-of-first-large-scale-factory/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,"Expected to manufacture 10,000 Heron Links every year",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Nebius to lease data center capacity from Vantage in Newport, Wales",https://www.datacenterdynamics.com/en/news/nebius-to-lease-data-center-capacity-from-vantage-in-newport-wales,https://www.datacenterdynamics.com/en/news/nebius-to-lease-data-center-capacity-from-vantage-in-newport-wales/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,AI cloud firm to deploy Nvidia GPUs at CLW1 site,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Vantage, CyrusOne, and DayOne all plan IPOs with potential record breaking valuations",https://www.datacenterdynamics.com/en/news/vantage-cyrusone-and-dayone-all-plan-ipos-with-potential-record-breaking-valuations,https://www.datacenterdynamics.com/en/news/vantage-cyrusone-and-dayone-all-plan-ipos-with-potential-record-breaking-valuations/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,"Vantage and CyrusOne are targeting 2027, while DayOne could go public next quarter",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Nebius expands European presence, announces deployment in Estonia and second data center in Mäntsälä, Finland",https://www.datacenterdynamics.com/en/news/nebius-expands-european-presence-announces-deployment-in-estonia-and-second-data-center-in-m%C3%A4nts%C3%A4l%C3%A4-finland,https://www.datacenterdynamics.com/en/news/nebius-expands-european-presence-announces-deployment-in-estonia-and-second-data-center-in-m%C3%A4nts%C3%A4l%C3%A4-finland/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,Announcements made alongside company’s Q2 2026 results,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"AT&T taps Airspan for neutral host network at Davis Wade Stadium, Mississippi",https://www.datacenterdynamics.com/en/news/att-taps-airspan-for-neutral-host-network-at-davis-wade-stadium-mississippi,https://www.datacenterdynamics.com/en/news/att-taps-airspan-for-neutral-host-network-at-davis-wade-stadium-mississippi/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,Airspan’s MobileAccess 6000 powers the newly-installed DAS at the stadium,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Amazon plans 18-building campus outside Cincinnati, Ohio",https://www.datacenterdynamics.com/en/news/amazon-plans-18-building-campus-outside-cincinnati-ohio,https://www.datacenterdynamics.com/en/news/amazon-plans-18-building-campus-outside-cincinnati-ohio/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,3.96 million sq ft campus planned around Trenton,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"City council in Fort Worth, Texas, issues temporary data center moratorium",https://www.datacenterdynamics.com/en/news/city-council-in-fort-worth-texas-issues-temporary-data-center-moratorium,https://www.datacenterdynamics.com/en/news/city-council-in-fort-worth-texas-issues-temporary-data-center-moratorium/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,"During which time new regulations may be developed, though won’t come into force until next year",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Optimal Transit pitches Kraaken floating data center than can generate power and provide clean drinking water,https://www.datacenterdynamics.com/en/news/optimal-transit-pitches-kraaken-floating-data-center-than-can-generate-power-and-provide-clean-drinking-water,https://www.datacenterdynamics.com/en/news/optimal-transit-pitches-kraaken-floating-data-center-than-can-generate-power-and-provide-clean-drinking-water/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,"Project sounds ambitious, but is apparently based on proven technologies",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Intel submits patent continuation on multi-orbit data center solution,https://www.datacenterdynamics.com/en/news/intel-submits-patent-continuation-on-multi-orbit-data-center-solution,https://www.datacenterdynamics.com/en/news/intel-submits-patent-continuation-on-multi-orbit-data-center-solution/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,CPU giant keeps four-year-old patent going as competing hyperscalers hurry to get them built,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Verizon offers $25,000 reward to curb California fiber attacks",https://www.datacenterdynamics.com/en/news/verizon-offers-25000-reward-to-curb-california-fiber-attacks,https://www.datacenterdynamics.com/en/news/verizon-offers-25000-reward-to-curb-california-fiber-attacks/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,As the carrier seeks to bring vandals behind Sunday's outage to justice,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Centuria eyes 250MW of data center capacity in Australia,https://www.datacenterdynamics.com/en/news/centuria-eyes-250mw-of-data-center-capacity-in-australia,https://www.datacenterdynamics.com/en/news/centuria-eyes-250mw-of-data-center-capacity-in-australia/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-13,high,Real estate firm looks to expand existing sites and repurpose industrial sites,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
