title,canonical_url,original_url,source,category,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
"Kimi K3, and what we can still learn from the pelican benchmark",https://simonwillison.net/2026/Jul/16/kimi-k3,https://simonwillison.net/2026/Jul/16/kimi-k3/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-16,high,"Chinese AI lab Moonshot AI announced Kimi K3 this morning, describing it as their ""most capable model to date, with 2.8 trillion parameters"". It's currently available via their website and API, but an open weight release is promised ""by July 27, 2026"". Moonshot are calling this the first ""open 3T-class model"" (I guess they're rounding 2.8 trillion up to 3 trillion), taking the crown from DeepSeek's 1.6T v4 Pro. Their self-reported benchmarks have K3 mostly beating Claude Opus 4.8 max and GPT-5.5",139.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Firefox in WebAssembly,https://simonwillison.net/2026/Jul/16/firefox-in-webassembly,https://simonwillison.net/2026/Jul/16/firefox-in-webassembly/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-16,high,"Firefox in WebAssembly This is absurdly cool: Puter compiled Firefox to WebAssembly such that the whole browser runs in another browser. Here's my blog, running in Firefox, running in WebAssembly, running in Chrome: They chose Firefox/Gecko because it has strong single-process support. The project used an estimated $25,000 worth of Claude Opus and Fable tokens, but took advantage of a Claude Max subscription plan so cost much less in actual dollars. The demo funnels all traffic over a WebSocket ",117.8,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 31.799999999999997, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Quoting Thibault Sottiaux,https://simonwillison.net/2026/Jul/16/bad-codex-bug,https://simonwillison.net/2026/Jul/16/bad-codex-bug/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-16,high,"On file deletions. We’ve investigated a handful of reports where GPT-5.6 unexpectedly deleted files. What we have found is that this most commonly occurs when: Full access mode is enabled and codex is run without sandboxing protections, including without auto review being enabled The model attempts to override the $HOME env var to define a temporary directory. The model makes an honest mistake and mistakenly deletes $HOME instead. &mdash; Thibault Sottiaux, describing a pretty gnarly Codex bug T",112.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
"Lawyer for Apple Mixed Up Two OpenAI Employees’ Names, Sent One Email to the Wrong Guy, Back in February",https://www.nbcnews.com/tech/apple/apple-openai-lawsuit-suit-trade-product-hardware-email-sam-altman-rcna587376,https://www.nbcnews.com/tech/apple/apple-openai-lawsuit-suit-trade-product-hardware-email-sam-altman-rcna587376,Daring Fireball,Strategy & Craft,John Gruber,2026-07-16,high,"David Ingram, reporting for NBC News (which recently added a paywall without gift links, alas): Apple alleged in a lawsuit last week that OpenAI “never responded” to its concerns this year about what Apple believed was trade secret theft. But emails reviewed by NBC News show that’s not the full story: OpenAI did respond in February to Apple’s initial outreach. The communications became bogged down and, according to OpenAI, abruptly stopped after an outside attorney representing Apple mixed up th",110.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Strategy analysis,Read deeply,True,
Using AI to build your own software,https://lemire.me/blog/2026/07/16/using-ai-to-build-your-own-software,https://lemire.me/blog/2026/07/16/using-ai-to-build-your-own-software/,Lemire.me,Tech & Engineering,Daniel Lemire,2026-07-16,high,"A few years ago, a friend of mine was stuck. He needed to quickly process over a hundred high-quality images according to a complicated sequence. He was using Photoshop, but it was going to take him days. Initially, he asked for my help, could I do the manual labor? I spent 15 minutes writing a &#8230; Continue reading Using AI to build your own software",109.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 19.0, ""source_weight"": 19.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Louie Mantia: ‘The Shape of Apps’,https://parakeet.co/blog/the-shape-of-apps,https://parakeet.co/blog/the-shape-of-apps/,Daring Fireball,Strategy & Craft,John Gruber,2026-07-16,high,"Louie Mantia, with a thoughtful essay on app icon design and the squircle-jail controversy on the Parakeet blog: It’s worth noting that some of the platform’s best icons look worse, while some of the platform’s worst icons look better. Ultimately this is what I object to with the squircle mandate. It favors the bottom of the heap by restricting the top. It makes bad icons mediocre but pushes great icons toward mediocrity too. That’s not The Macintosh Way. Masking all of these app icons to a squi",106.1,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 31.099999999999998, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,True,
Inkling: Our open-weights model,https://simonwillison.net/2026/Jul/16/inkling,https://simonwillison.net/2026/Jul/16/inkling/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-16,high,"Inkling: Our open-weights model Mira Murati's Thinking Machines Lab just released their first open-weights model. Inkling is ""a Mixture-of-Experts transformer with 975B total parameters, 41B active"" - an Apache-2.0 licensed multimodal model trained on 45 trillion tokens of text, images, audio and video. They're also promising Inkling-Small, a 276B (12B active) model, but that's still being tested and the weights will be released ""once that work is complete"". The model card is much shorter than I",104.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
Quoting Linus Torvalds,https://simonwillison.net/2026/Jul/16/linus-torvalds,https://simonwillison.net/2026/Jul/16/linus-torvalds/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-16,high,"I realize that some people really dislike AI, but this is an area where I'm willing to absolutely put my foot down as the top-level maintainer. Linux is not one of those anti-AI projects, and if somebody has issues with that, they can do the open-source thing and fork it. Or just walk away. AI is a tool, just like other tools we use. And it's clearly a useful one. It may not have been that ""clearly"" even just a year ago, but it's no longer in question today. There are other questions around AI (",103.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
Mermaid to Unicode box art (grok-mermaid),https://simonwillison.net/2026/Jul/16/grok-mermaid,https://simonwillison.net/2026/Jul/16/grok-mermaid/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-16,high,"Tool: Mermaid to Unicode box art (grok-mermaid) While exploring the codebase for the newly open-sourced Grok CLI coding agent I came across xai-grok-markdown/src/mermaid.rs, a ""self-contained terminal renderer for Mermaid diagrams"" written in Rust. I figured it would be fun to try that out in a browser via WebAssembly. Here's the prompt I ran in Claude Code for web (Fable 5), and this is what the resulting tool looks like: Tags: tools, rust, webassembly, mermaid, grok, xai",103.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
Dithering: ‘Apple Sues OpenAI’,https://dithering.passport.online/member/episode/apple-sues-open-ai,https://dithering.passport.online/member/episode/apple-sues-open-ai,Daring Fireball,Strategy & Craft,John Gruber,2026-07-16,high,"Tuesday’s episode of Dithering was a good one, especially for the DF audience, so we’ve moved it outside the paywall and made it free-to-listen on the web. (We don’t (yet?) have an RSS feed that you can put in your podcast player for these occasional free episodes, alas.) I have a slightly different take on Apple’s lawsuit against OpenAI than I’ve seen expressed elsewhere. If you don’t subscribe to Dithering, you probably should. Two episodes per week, 15 minutes per episode. Not a minute less, ",102.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,False,source daily cap
