title,canonical_url,original_url,source,category,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
‘The Insider’,https://letterboxd.com/film/the-insider,https://letterboxd.com/film/the-insider/,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,"All this Sturm und Drang surrounding 60 Minutes has me thinking about a re-watch of The Insider, Michael Mann’s great 1999 movie. Letterboxd’s synopsis: “A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.” It’s a great movie, and feels apt AF at the moment. Here’s the original segment on 60 Minutes, which ran an entire half hour. What’s going on today is like if — instead of getting shady, threatening, and litigious — ",110.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,True,
‘Microsoft and OpenAI Broke Up — Now They’re Ready to Fight’,https://www.theverge.com/ai-artificial-intelligence/942242/microsoft-build-ai-agents-openai-competition?view_token=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6IjdiRHFjMlJadmgiLCJwIjoiL2FpLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLzk0MjI0Mi9taWNyb3NvZnQtYnVpbGQtYWktYWdlbnRzLW9wZW5haS1jb21wZXRpdGlvbiIsImV4cCI6MTc4MTAzNjQ2OSwiaWF0IjoxNzgwNjA0NDY5fQ.jP0KO9OVCO-fGkk1Utt0NIEn97JWaI8zs0zhjf2V2MQ,https://www.theverge.com/ai-artificial-intelligence/942242/microsoft-build-ai-agents-openai-competition?view_token=eyJhbGciOiJIUzI1NiJ9.eyJpZCI6IjdiRHFjMlJadmgiLCJwIjoiL2FpLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLzk0MjI0Mi9taWNyb3NvZnQtYnVpbGQtYWktYWdlbnRzLW9wZW5haS1jb21wZXRpdGlvbiIsImV4cCI6MTc4MTAzNjQ2OSwiaWF0IjoxNzgwNjA0NDY5fQ.jP0KO9OVCO-fGkk1Utt0NIEn97JWaI8zs0zhjf2V2MQ,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,"Hayden Field and Tom Warren, writing for The Verge (gift link): This year’s Build had the vibe of a freshly single divorcée posting a thirst trap on Instagram. “It’s always fun to be at developer conferences in times of great change,” Microsoft CEO Satya Nadella said onstage Tuesday, adding that events like this are about “coming to grips with the new opportunity.” AI chief Mustafa Suleyman, in an interview with The Verge, put it even more bluntly. “The goal is to prove that we can become one of",110.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 42.99999999999999, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,True,
"AI enthusiasts are in a race against time, AI skeptics are in a race against entropy",https://simonwillison.net/2026/Jun/4/ai-enthusiasts-ai-skeptics,https://simonwillison.net/2026/Jun/4/ai-enthusiasts-ai-skeptics/#atom-everything,Simon Willison,Tech & Engineering,,2026-06-04,high,"AI enthusiasts are in a race against time, AI skeptics are in a race against entropy Charity Majors neatly captures the dynamic between AI enthusiasts and AI skeptics, both of whom are trying to build great software, often in the same teams: The enthusiasts are not wrong. We are starting to see real, non-imaginary, discontinuous leaps in capabilities from teams that lean in hard to working with AI. And this does not feel like a normal technology cycle where you can wait for the dust to settle; t",103.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
"Google’s Gemini Mac App Is Native, in a Distinctly Google Way, But Annoyingly Presumptuous",https://gemini.google/mac,https://gemini.google/mac/,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,"Two months ago Google launched a new native Mac app for Gemini. I’ve been trying it, on and off, since. It’s ... not bad. Certainly better than Claude’s Electron shitbox. But the Gemini app isn’t all that good, either. I’m sticking with ChatGPT, which remains far and away the best native Mac client to an LLM. (And ChatGPT is not that great of a Mac app — it’s just the closest to good of the bunch.) The thing that really turns me off about the Gemini Mac app is Google’s gall. The Gemini app insta",102.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,False,source daily cap
"Quoting Emanuel Maiberg, 404 Media",https://simonwillison.net/2026/Jun/4/a-slightly-different-version,https://simonwillison.net/2026/Jun/4/a-slightly-different-version/#atom-everything,Simon Willison,Tech & Engineering,,2026-06-04,high,"After this story was published Google's spokesperson reached out and asked us to publish a slightly different version of that statement. The new statement no longer stated that ""it's critical that we maintain humans in the loop."" &mdash; Emanuel Maiberg, 404 Media, Google Employees Internally Share Memes About How Its AI Sucks Tags: ai-ethics, journalism, ai, google",98.6,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 12.6, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Technical essay,Read deeply,True,
The AI-Driven Resurgence of Native Mac App Development,https://sixcolors.com/post/2026/06/road-to-wwdc-2026-whats-a-developer,https://sixcolors.com/post/2026/06/road-to-wwdc-2026-whats-a-developer/,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,"Jason Snell at Six Colors, looking ahead to WWDC next week: These days, I’m getting emails pitching me for an endless stream of new Mac apps. It’s quite remarkable because there was a period five or ten years ago when it seemed like all app development on Apple’s platforms was focused on iOS. Even more interesting, these are all indie Mac apps that seem to be built using native Mac frameworks, not the product of big corporations that are just rolling their cross-platform development system out e",93.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 26.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
The Talk Show Live From WWDC 2026: Tuesday in San Jose,https://ti.to/daringfireball/the-talk-show-live-from-wwdc-2026,https://ti.to/daringfireball/the-talk-show-live-from-wwdc-2026,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,"Location: The California Theatre, San Jose Showtime: Tuesday, 9 June 2026, 7pm PT (Doors open 6pm) Special Guest(s): For sure Price: $45 The annual live audience episode of The Talk Show during the week of WWDC. If you can make it, you should come. You’ll even enjoy the prelude, mingling with fellow DF readers and listeners. &nbsp;★&nbsp;",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,False,source daily cap
Lingon and Lingon Pro 10,https://www.peterborgapps.com/lingon,https://www.peterborgapps.com/lingon/,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,"Peter Borg: Lingon makes scheduling apps, scripts, shortcuts, and commands feel simple. Create a task in minutes, run it on a schedule, and stay in control. Lingon helps you run whatever you want whenever you want without living in Terminal. Schedule apps, scripts, shortcuts, and commands with a clear, friendly UI. Run tasks at specific times, on intervals or at login. Optional notifications make it easy to keep control. Two separate apps. Lingon is the simpler Mac App Store version and free to ",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
Remember When Chrome Went Bad on MacOS?,https://chromeisbad.com/,https://chromeisbad.com/,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,"Loren Brichter, back in 2020: Short story: Google Chrome installs an updater called Keystone on your computer, which is bizarrely correlated to massive unexplained CPU usage in WindowServer (a system process)[1], and made my whole computer slow even when Chrome wasn’t running. Deleting Chrome and Keystone made my computer way, way faster, all the time. Long story: I noticed my brand new 16” MacBook Pro started acting sluggishly doing even trivial things like scrolling. Activity Monitor showed no",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,False,source daily cap
Another Gem From the Annals of Nick Bilton Jackassery,https://daringfireball.net/linked/2015/03/20/bilton-pseudoscience,https://daringfireball.net/linked/2015/03/20/bilton-pseudoscience,Daring Fireball,Strategy & Craft,John Gruber,2026-06-04,high,I look forward to pseudoscience like this finally getting some airtime on 60 Minutes. For 58 long years the program has been hopelessly biased toward actual science. &nbsp;★&nbsp;,89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
