title,canonical_url,original_url,source,category,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
Directly Responsible Individuals (DRI),https://simonwillison.net/2026/Jul/12/directly-responsible-individuals,https://simonwillison.net/2026/Jul/12/directly-responsible-individuals/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-12,high,"Directly Responsible Individuals (DRI) I went looking for a definition of ""Directly Responsible Individuals"" and the best I found was in the GitLab handbook. Apparently the term originated at Apple, where it's used to describe the person who is ""ultimately accountable for the success or failure of a specific project, initiative, or activity"". I've been thinking about this term recently in the context of LLM-powered agents and how they fit into human organizations. I don't think an agent should e",121.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Technical essay,Read deeply,True,
Fable gets another bump,https://simonwillison.net/2026/Jul/12/bump,https://simonwillison.net/2026/Jul/12/bump/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-12,high,"One of the consequences of GPT-5.6 Sol being clearly a Fable/Mythos class model is that Anthropic have, once again, bumped the date that Fable stops being available in their Claude Max plans: We're extending Claude Fable 5 access on all paid plans, as well as keeping Claude Code’s weekly rate limits 50% higher, through July 19. As before, you can use up to half of your weekly usage limit on Fable 5. After that, you can continue using Fable 5 with usage credits, or switch to another model to keep",116.6,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 30.6, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
WorkOS Pipes,https://workos.com/pipes,https://workos.com/pipes?utm_source=daringfireball&utm_medium=newsletter&utm_campaign=q32026,Daring Fireball,Strategy & Craft,John Gruber,2026-07-12,high,"My thanks, once again, to WorkOS for sponsoring DF last week. Users expect apps and agents to reach the tools they already work in. Every integration that gets you there is a different OAuth flow, a different token lifecycle, and weeks of infrastructure before you write a line of product code. WorkOS Pipes handles it with one API call. Pre-built connectors for GitHub, Slack, Salesforce, Google Drive, and more. Pipes handles OAuth, token refresh, and credential storage. You call the real provider",112.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Software Engineering,Craft essay,Read deeply,True,
Sam Altman and Elon Musk Argue Over Who’s Running the Bigger Scam,https://x.com/sama/status/2075982617976230043,https://x.com/sama/status/2075982617976230043,Daring Fireball,Strategy & Craft,John Gruber,2026-07-12,high,"Elon Musk, linking to his own tweet from March that “Sam Altman is super good at scamming”: He takes scamming to a whole new level Sam Altman: homeboy you’re the one sellling public market investors on short-term space datacenters Musk: We start flying them next year. Maybe you can come see them if your parole officer approves. After stealing an open source AI charity, you then stole all of Apple’s phone technology! Wow. What do you plan for an encore? That’s tough to beat. (All spelling, capita",112.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,True,
TwoMillionKit: Use Private Cloud Compute in MacOS 27 Foundation Models Without an Entitlement,https://github.com/insidegui/TwoMillionKit,https://github.com/insidegui/TwoMillionKit,Daring Fireball,Strategy & Craft,John Gruber,2026-07-12,high,"Guilherme Rambo: Apple ships the fm command-line tool in macOS 27, which can be used to run inference with the local system model or Private Cloud Compute from Terminal or scripts. You know what else can run command-line tools? Mac apps! 😃 I decided to spend some of my Codex tokens and take GPT 5.6 Sol for a spin. I asked it to create this Swift package. All it does is provide a LanguageModel implementation that uses the fm command-line tool under the hood, meaning that any Mac app can use the P",106.5,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 39.49999999999999, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,False,source daily cap
sqlite-utils 4.1.1,https://simonwillison.net/2026/Jul/12/sqlite-utils,https://simonwillison.net/2026/Jul/12/sqlite-utils/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-12,high,"Release: sqlite-utils 4.1.1 Mainly a fix for an edge case that regular Claude chat spotted while experimenting with the 4.1 release to answer a question about ON DELETE. table.transform() now raises a TransactionError if called while a transaction is open with PRAGMA foreign_keys enabled and the table is referenced by foreign keys with destructive ON DELETE actions - CASCADE, SET NULL or SET DEFAULT. The pragma cannot be changed inside a transaction, so previously dropping the old table as part ",98.6,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 12.6, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Research / Innovation,Engineering note,Read deeply,False,source daily cap
Paulo Andrade: ‘A WWDC 27 Update on Building a Mac-Assed App With SwiftUI’,https://pfandrade.me/blog/swiftui-mac-assed-wwdc27-update,https://pfandrade.me/blog/swiftui-mac-assed-wwdc27-update/,Daring Fireball,Strategy & Craft,John Gruber,2026-07-12,high,"Paulo Andrade: My last post on using SwiftUI to build a Mac-assed app got a bit more traction than I expected. It was mentioned on Mastodon several times, included in iOS Dev Weekly, inspired May’s edition of the Swift Blog Carnival, and was eventually mentioned by John Gruber, arguably the person most to blame for popularizing the term “Mac-assed”, on Daring Fireball. All this attention also resulted in an engineer from Apple reaching out with some notes. We exchanged a few emails, I filed a fe",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
How UIs Degrade Over Time,https://grumpy.website/1723,https://grumpy.website/1723,Daring Fireball,Strategy & Craft,John Gruber,2026-07-12,high,"These examples are from Windows, but the same degradation is true for the standard look for MacOS alerts too. There was a time when system UI chrome was improving in clarity, everywhere. Today we live in an age when it’s degrading in clarity, everywhere. It’s rather inexplicable. &nbsp;★&nbsp;",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,False,source daily cap
Lunacy — Jeff Halter’s Lunatic Fringe Player,https://morphing.cloud/lunacy,https://morphing.cloud/lunacy/,Daring Fireball,Strategy & Craft,John Gruber,2026-07-12,high,"After linking to Stacks, his remarkable new modern HyperCard player, I made the terrible mistake of clicking around the rest of Jeff Halter’s website, and fell upon Lunacy: Created by Ben Haller and released in the early ’90s as part of the Macintosh More After Dark software package, Lunatic Fringe was unique among screensavers in that it was not just a passive animation to watch, but an interactive game! Toggling the Caps Lock key while the screensaver was running popped you into a space shoote",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
Stacks — HyperCard Player for Modern MacOS,https://morphing.cloud/hypercard,https://morphing.cloud/hypercard/,Daring Fireball,Strategy & Craft,John Gruber,2026-07-12,high,"Well this is just delightful: Run HyperCard stacks directly on your modern Mac. No emulator required! Browse the Internet Archive’s HyperCard collection and run stacks with one-click. Period-accurate typography. Sound, instruments, and MacinTalk speech synthesis. Cross-stack navigation. Stacks is a really beautiful native Mac app, and its presentation of classic HyperCard stacks is exquisitely faithful to the era. It’s simultaneously Mac-assed 2026-style and Mac-assed 1987-style. Crackerjack wor",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
