title,canonical_url,original_url,source,category,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
Rewriting Bun in Rust,https://simonwillison.net/2026/Jul/8/rewriting-bun-in-rust,https://simonwillison.net/2026/Jul/8/rewriting-bun-in-rust/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-08,high,"Rewriting Bun in Rust Jarred Sumner has been promising this blog post (since May 9th) about his Zig to Rust rewrite of Bun for significantly longer than it took him to finish the rewrite. Honestly, it was worth the wait. This is a detailed description of an extremely sophisticated piece of agentic engineering, featuring dynamic workflows, trial runs, adversarial review and all sorts of other interesting tricks. Jarred spends the first half of the post praising Zig for getting Bun this far. Then ",131.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Quoting Kenton Varda,https://simonwillison.net/2026/Jul/8/kenton-varda,https://simonwillison.net/2026/Jul/8/kenton-varda/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-08,high,"I just declared a moratorium against AI-written change descriptions (e.g. PR and commit messages, also issues/tickets) from my team. AI was writing change descriptions that were worse than useless to me as I tried to review PRs: outlining details of the code that could easily be seen by looking at the code, but omitting the higher-level framing needed to understand broadly what the code is doing. &mdash; Kenton Varda Tags: kenton-varda, ai-assisted-programming, generative-ai, ai, llms",127.6,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 41.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Weekly Update 511: Live from my Riad in Marrakech,https://www.troyhunt.com/weekly-update-511,https://www.troyhunt.com/weekly-update-511/,Troy Hunt,Security & Privacy,Troy Hunt,2026-07-08,high,"Presently sponsored by: Report URI: Guarding you from rogue JavaScript! Don’t get pwned; get real-time alerts & prevent breaches #SecureYourSiteHow&apos;s this for a location?! I mean, last week was nice with Scott in Mallorca, but Marrakech is, well, wow &#x1f62e; Anyway, about those data breaches... This week I&apos;m talking about the futility of attempting to remove piss from a pool, yet here we are, with",124.7,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 36.7, ""release_note"": 0, ""source"": 22.0, ""source_weight"": 22.0}",Security / Privacy,Security alert,Read deeply,True,
"Felons, Fraudsters Flog Offensive Cybersecurity Startup",https://krebsonsecurity.com/2026/07/felons-fraudsters-flog-offensive-cybersecurity-startup,https://krebsonsecurity.com/2026/07/felons-fraudsters-flog-offensive-cybersecurity-startup/,Krebs on Security,Security & Privacy,BrianKrebs,2026-07-08,high,A cybersecurity startup dangling millions of dollars to acquire zero-day security vulnerabilities in popular software is run by a pair of far-right conspiracy theorists and convicted felons whose most recent ventures included fake intelligence companies and a now-defunct AI-based lobbying platform they operated under assumed names.,120.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 38.0, ""release_note"": 0, ""source"": 23.0, ""source_weight"": 23.0}",Security / Privacy,Security alert,Read deeply,True,
My Conversation With ELIZA,https://sites.google.com/view/elizaarchaeology/try-eliza?authuser=0,https://sites.google.com/view/elizaarchaeology/try-eliza?authuser=0,Daring Fireball,Strategy & Craft,John Gruber,2026-07-08,high,"I vaguely recall first trying some version of ELIZA back in the 1990s. I never found it all that impressive nor understood its stature in the AI literature. It’s better than a bunch of if/then statements but not by much. There’s some natural language grammar parsing that is somewhat interesting, but I never thought it came close to passing the Turing Test, and I was always skeptical of claims that people got deeply involved with it as a virtual therapist/counselor. I just tried it again, via The",112.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Software Engineering,Craft essay,Read deeply,True,
[Sponsor] WorkOS Pipes: More Context Makes for Smarter Products,https://workos.com/pipes,https://workos.com/pipes?utm_source=daringfireball&utm_medium=newsletter&utm_campaign=q32026,Daring Fireball,Strategy & Craft,Daring Fireball Department of Commerce,2026-07-08,high,"Users expect apps and agents to reach the tools they already work in. Every integration that gets you there is a different OAuth flow, a different token lifecycle, weeks of infrastructure before you write a line of product code. WorkOS Pipes handles it with one API call. Pre-built connectors for GitHub, Slack, Salesforce, Google Drive, and more. Pipes handles OAuth, token refresh, and credential storage. You call the real provider API with a fresh token, every time. Connect to 100+ providers → &",112.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Software Engineering,Craft essay,Read deeply,True,
The ELIZA Archaeology Project,https://findingeliza.org/,https://findingeliza.org/,Daring Fireball,Strategy & Craft,John Gruber,2026-07-08,high,"The ELIZA Archaeology Project: ELIZA is the original and highly influential chatbot that launched the genre of human-computer interactions using text-based agents. It was created at MIT in the 1960s as part of Project MAC by it’s [sic] designer and programmer, Joseph Weizenbaum. ELIZA not only allowed Weizenbaum to develop a mode of interaction with computers that is highly interactive, it also contributed to the way in which people were starting to conceptualize computers as having the capacity",105.5,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 38.5, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,False,source daily cap
Mac Apps Can Escape From Squircle Jail If They’re Not in the Mac App Store,https://tyler.io/2026/07/05/escape-from-squircle-jail,https://tyler.io/2026/07/05/escape-from-squircle-jail/,Daring Fireball,Strategy & Craft,John Gruber,2026-07-08,high,"Tyler Hall: We all know about macOS Tahoe’s terrible app icons and how 3rd party developers have been confined to squircle jail. If you’re lucky enough to distribute an app outside the Mac App Store, you can break free of squircle jail using NSDockTilePlugIn. It’s not strictly the intended use-case of that API. And it’s not allowed in the Mac App Store, either. But it can solve the problem. So today’s release of Iris adds three additional app icons to choose from in the app’s Special Preferences",104.1,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
Introducing GPT‑Live,https://simonwillison.net/2026/Jul/8/introducing-gptlive,https://simonwillison.net/2026/Jul/8/introducing-gptlive/#atom-everything,Simon Willison,Tech & Engineering,,2026-07-08,high,"Introducing GPT‑Live OpenAI finally upgraded the model used by ChatGPT voice mode! I've had preview access for a few weeks in the iPhone app, and the new model is very impressive. It also has the ability to spin off harder tasks to GPT-5.5: For questions that require web search, deeper reasoning, or more complex work, it delegates to our latest frontier model behind the scenes and brings the result back into the conversation when it’s ready. While it works, GPT‑Live can keep talking with you and",104.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
A bug which only affected left-handed users,https://shkspr.mobi/blog/2026/07/a-bug-which-only-affected-left-handed-users,https://shkspr.mobi/blog/2026/07/a-bug-which-only-affected-left-handed-users/,Shkspr.mobi,Strategy & Craft,@edent,2026-07-08,high,"Verily, some of our brethren (and sistren) be afflicted with a sinister disposition. While the righteous scroll using the thumb of their right hand - as is good and proper - an accurs&#039;d minority swing the other way. Look, you try writing an interesting bug report without sounding like a clanker, OK! I try to optimise my blog as much as possible. It may not look like much, but it has got it…",98.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 16.0, ""source_weight"": 16.0}",Writing / Craft / Taste,Craft essay,Read deeply,True,
