title,canonical_url,original_url,source,category,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
What's new in Claude Sonnet 5,https://simonwillison.net/2026/Jun/30/claude-sonnet-5,https://simonwillison.net/2026/Jun/30/claude-sonnet-5/#atom-everything,Simon Willison,Tech & Engineering,,2026-06-30,high,"What&#x27;s new in Claude Sonnet 5 Claude Sonnet 5 came out this morning. I always head straight for the ""what's new"" developer docs because they tend to have more actionable information than the official announcement post. Anthropic say of Sonnet 5 that ""its performance is close to that of Opus 4.8, but at lower prices"". The system card helps explain how they were able to release the model without being blocked by the US government: Sonnet 5 is significantly less capable at cyber tasks than Myt",131.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Technical essay,Read deeply,True,
Weekly Update 510: Live From Mallorca with Scott Helme,https://www.troyhunt.com/weekly-update-510,https://www.troyhunt.com/weekly-update-510/,Troy Hunt,Security & Privacy,Troy Hunt,2026-06-30,high,"Presently sponsored by: Report URI: Guarding you from rogue JavaScript! Don’t get pwned; get real-time alerts & prevent breaches #SecureYourSiteHow&apos;s the view?! Back to business, it&apos;s now 8 years ago that Scott and I thought it would be a cool idea to build Why no HTTPS? We used the site to shame companies for not implementing their transport later security property, and to make it",124.7,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 36.7, ""release_note"": 0, ""source"": 22.0, ""source_weight"": 22.0}",Security / Privacy,Security alert,Read deeply,True,
Data Breach at Indian Supplier Tata Electronics Exposes iPhone 18 Pro Details and Photos,https://www.reuters.com/business/media-telecom/apple-iphone-18-pro-supplier-list-parts-photos-exposed-tata-data-leak-2026-06-29,https://www.reuters.com/business/media-telecom/apple-iphone-18-pro-supplier-list-parts-photos-exposed-tata-data-leak-2026-06-29/,Daring Fireball,Strategy & Craft,John Gruber,2026-06-30,high,"Munsif Vengattil, Aditya Kalra, and Stephen Nellis, reporting for Reuters: Sensitive lists of components and suppliers, ​and photos of Apple’s upcoming iPhone 18 Pro models are part of files posted on the dark web by the ransomware group that stole data from the U.S. firm’s Indian supplier Tata Electronics, according to documents and a source. The exposure threatens the carefully negotiated business of building the iPhone, which Apple assembles from a thicket of suppliers worldwide. It could als",120.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Security / Privacy,Craft essay,Read deeply,True,
Nano Banana 2 Lite,https://simonwillison.net/2026/Jun/30/nano-banana-2-lite,https://simonwillison.net/2026/Jun/30/nano-banana-2-lite/#atom-everything,Simon Willison,Tech & Engineering,,2026-06-30,high,"Nano Banana 2 Lite Also known as Gemini 3.1 Flash Lite Image (gemini-3.1-flash-lite-image in their API), this is the ""fastest and cheapest Gemini image model, engineered for velocity and scale"". I used AI studio to run this prompt: Do a where's Waldo style image but it's where is the raccoon holding a ham radio I like that one better than the results I got from the other Nano Banana models when I tried this back in April. It spelled Forest Festival wrong in two different ways though. Via Hacker ",118.7,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 32.7, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Have your agent record video demos of its work with shot-scraper video,https://simonwillison.net/2026/Jun/30/shot-scraper-video,https://simonwillison.net/2026/Jun/30/shot-scraper-video/#atom-everything,Simon Willison,Tech & Engineering,,2026-06-30,high,"shot-scraper video is a new command introduced in today's shot-scraper 1.10 release which accepts a storyboard.yml file defining a routine to run against a web application and uses Playwright to record a video of that routine. I've written before about the importance of having coding agents produce demos of their work; this is my latest attempt at enabling them to do that. Here's an example video created using shot-scraper video, exercising a still in development feature adding the ability to cr",118.7,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 32.7, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
Quoting Anthropic,https://simonwillison.net/2026/Jun/30/anthropic,https://simonwillison.net/2026/Jun/30/anthropic/#atom-everything,Simon Willison,Tech & Engineering,,2026-06-30,high,"We’ve received notice that the Department of Commerce has lifted export controls on Claude Fable 5 and Mythos 5. We'll begin restoring access tomorrow, and will share an update soon. &mdash; Anthropic, on Twitter Tags: anthropic, claude, generative-ai, claude-mythos, ai, llms",103.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
The AI Compass,https://simonwillison.net/2026/Jun/30/the-ai-compass,https://simonwillison.net/2026/Jun/30/the-ai-compass/#atom-everything,Simon Willison,Tech & Engineering,,2026-06-30,high,"The AI Compass This political compass style quiz by bambamramfan is pretty neat - answer 29 questions about AI and AI ethics to see which of the 30 archetypes you best fit. I'm impressed that my answers on my first time through the quiz categorized me as ""The Garage Tinkerer"", patron saint myself! It's implemented as a single page React app using the &lt;script type=""text/babel""&gt; trick to avoid the necessary build step. Here's the code. Via @erisianrite.com Tags: ai, generative-ai, llms, ai-e",103.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
"U.K. Regulator Considers Requiring App Store to Allow Steering to the Web, and iOS NFC to Be Open",https://www.reuters.com/world/uk-regulator-proposes-easing-apple-google-app-store-payment-rules-2026-06-30,https://www.reuters.com/world/uk-regulator-proposes-easing-apple-google-app-store-payment-rules-2026-06-30/,Daring Fireball,Strategy & Craft,John Gruber,2026-06-30,high,"Sam Tabahriti, reporting for Reuters: Britain’s competition regulator ​on Tuesday proposed allowing app developers to steer users to alternative payment options outside Apple and Alphabet’s Google app stores to cut fees and boost competition. The Competition and Markets Authority said the proposals would remove restrictions that currently prevent UK developers from directing users to off-platform payment options, which are banned by Apple and restricted by Google. The watchdog said any fees char",102.8,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 27.799999999999997, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,True,
Supreme Court Upholds Birthright Citizenship in 6-3 Decision,https://talkingpointsmemo.com/edblog/the-birthright-citizenship-decision-is-more-evidence-for-court-reform/sharetoken/e2bf9547-fa9b-468c-8af3-aa09e72ca698,https://talkingpointsmemo.com/edblog/the-birthright-citizenship-decision-is-more-evidence-for-court-reform/sharetoken/e2bf9547-fa9b-468c-8af3-aa09e72ca698,Daring Fireball,Strategy & Craft,John Gruber,2026-06-30,high,"Josh Marshall, writing at TPM (gift link): As you’ve seen, the Supreme Court upheld the constitutionality of birthright citizenship by a 6 — or perhaps 5½ — vote margin. See Kate Riga’s report on the majority decision and Josh Kovensky’s piece on the dissenters’ goal of doing away with birthright citizenship. I repeat my point from yesterday which is that the occasional non-corrupt decision doesn’t make the Court any less corrupt or in need of reform. In this case, in a sane world, the dissents ",100.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,False,source daily cap
Book Review: Fake Creativity by Blake Loch ★★★☆☆,https://shkspr.mobi/blog/2026/06/book-review-fake-creativity-by-blake-loch,https://shkspr.mobi/blog/2026/06/book-review-fake-creativity-by-blake-loch/,Shkspr.mobi,Strategy & Craft,@edent,2026-06-30,high,"Thanks to BookSirens for providing me with a review copy. This is an intriguing self-published novel with a backstory almost as interesting as the plot. The story is a descent into paranoia as an author is convinced that an AI is plagiarising his work. As the madness takes over, he&#039;s forced to confront whether his creative processes are genuine or not. It raises some excellent questions about …",100.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 16.0, ""source_weight"": 16.0}",AI / Agents / LLMs,Craft essay,Read deeply,True,
