title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
OpenAI hiring for clean energy and new technology lead,https://www.datacenterdynamics.com/en/news/openai-hiring-for-clean-energy-and-new-technology-lead,https://www.datacenterdynamics.com/en/news/openai-hiring-for-clean-energy-and-new-technology-lead/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,Position is an individual contributor lead role and will initially have no direct reports,141.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Telenor under investigation over former Myanmar unit amid suspected sanctions breaches,https://www.datacenterdynamics.com/en/news/telenor-under-investigation-over-former-myanmar-unit-amid-suspected-sanctions-breaches,https://www.datacenterdynamics.com/en/news/telenor-under-investigation-over-former-myanmar-unit-amid-suspected-sanctions-breaches/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,"The carrier says it was left with ""no real choice"" over its Myanmar exit",133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Security / Privacy,Engineering note,Read deeply,True,
Sponsored: Why cooling media quality monitoring is becoming a critical part of data center liquid cooling strategies,https://www.datacenterdynamics.com/en/opinions/why-cooling-media-quality-monitoring-is-becoming-a-critical-part-of-data-center-liquid-cooling-strategies,https://www.datacenterdynamics.com/en/opinions/why-cooling-media-quality-monitoring-is-becoming-a-critical-part-of-data-center-liquid-cooling-strategies/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,"While much of the industry discussion focuses on thermal performance and cooling system design, another factor is becoming increasingly important: the quality of the cooling media itself",133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
Dutch AI chip startup Euclyd raises $231 million in funding round co-led by Samsung,https://www.datacenterdynamics.com/en/news/dutch-ai-chip-startup-euclyd-raises-231-million-in-funding-round-co-led-by-samsung,https://www.datacenterdynamics.com/en/news/dutch-ai-chip-startup-euclyd-raises-231-million-in-funding-round-co-led-by-samsung/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,Former ASML CEO Peter Wennink has also joined as chairman of the board,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
US trade agency to fund study for Thailand-US subsea cable,https://www.datacenterdynamics.com/en/news/us-trade-agency-to-fund-study-for-thailand-us-subsea-cable,https://www.datacenterdynamics.com/en/news/us-trade-agency-to-fund-study-for-thailand-us-subsea-cable/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,"THUS cable would be an existing ""aging"" cable linking the two countries",133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
PJM’s reliability could start failing by 2030 if data center growth continues: report,https://www.utilitydive.com/news/pjms-reliability-could-start-failing-by-2030-if-data-center-growth-continu/830405,https://www.utilitydive.com/news/pjms-reliability-could-start-failing-by-2030-if-data-center-growth-continu/830405/,Utility Dive,AI Infrastructure,ai-infra,Diana DiGangi,2026-09-15,high,"In a worst-case scenario, the modeled loss of load expectation is &ldquo;over 100 times worse than PJM&rsquo;s planning criterion,&rdquo; indicating an expectation of &ldquo;more than 13 days with loss of load events per year,&rdquo; said the study commissioned by the Pennsylvania PUC.",133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
AirTrunk partners with Emergence Quantum to explore cryogenic cooling in data centers,https://www.datacenterdynamics.com/en/news/airtrunk-partners-with-emergence-quantum-to-explore-cryogenic-cooling-in-data-centers,https://www.datacenterdynamics.com/en/news/airtrunk-partners-with-emergence-quantum-to-explore-cryogenic-cooling-in-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,Companies buddy up to integrate cryogenic cooling into data centers,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Are diamonds a data center's best friend?,https://www.datacenterdynamics.com/en/analysis/are-diamonds-a-data-centers-best-friend,https://www.datacenterdynamics.com/en/analysis/are-diamonds-a-data-centers-best-friend/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,Akash Systems is bring diamond cooling to the data hall,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
What should Britain expect from its next generation of data centers?,https://www.datacenterdynamics.com/en/opinions/what-should-britain-expect-from-its-next-generation-of-data-centers,https://www.datacenterdynamics.com/en/opinions/what-should-britain-expect-from-its-next-generation-of-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,How digital infrastructure projects can contribute to communities,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
"Digital Realty, Colovore, Hut 8, CoreSite, and DataBank file to build data centers in Texas",https://www.datacenterdynamics.com/en/news/digital-realty-colovore-hut-8-coresite-and-databank-file-to-build-data-centers-in-texas,https://www.datacenterdynamics.com/en/news/digital-realty-colovore-hut-8-coresite-and-databank-file-to-build-data-centers-in-texas/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,Lone Star State continues to appeal to operators,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Digital Parks Africa expands into Nigeria, plans data center in Lagos",https://www.datacenterdynamics.com/en/news/digital-parks-africa-expands-into-nigeria-plans-data-center-in-lagos,https://www.datacenterdynamics.com/en/news/digital-parks-africa-expands-into-nigeria-plans-data-center-in-lagos/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,Company's existing facility wins deals to host Bull and Nvidia hardware,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
IQM sells second quantum computer to Japan’s Toyo,https://www.datacenterdynamics.com/en/news/iqm-sells-second-quantum-computer-to-japans-toyo,https://www.datacenterdynamics.com/en/news/iqm-sells-second-quantum-computer-to-japans-toyo/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,The Spark system is expected to be operational in early 2027,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Canada's Bell to quadruple capacity at planned Saskatchewan data center campus,https://www.datacenterdynamics.com/en/news/canadas-bell-to-triple-capacity-at-planned-saskatchewan-data-center-campus,https://www.datacenterdynamics.com/en/news/canadas-bell-to-triple-capacity-at-planned-saskatchewan-data-center-campus/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,"Site to add 900MW, with scope for further expansion",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Google is backing Planted Solar’s plan for clean data center power,https://www.latitudemedia.com/news/google-is-backing-planted-solars-plan-for-clean-data-center-power,https://www.latitudemedia.com/news/google-is-backing-planted-solars-plan-for-clean-data-center-power/,Latitude Media,AI Infrastructure,ai-infra,Maeve Allsup,2026-09-15,high,"The startup, which uses robots to install solar, has been quietly building co-located projects for data centers across the country. The post Google is backing Planted Solar’s plan for clean data center power appeared first on Latitude Media.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Power is caught in AI’s doom loop,https://www.latitudemedia.com/news/open-circuit-power-is-caught-in-ais-doom-loop,https://www.latitudemedia.com/news/open-circuit-power-is-caught-in-ais-doom-loop/,Latitude Media,AI Infrastructure,ai-infra,Stephen Lacey,2026-09-15,high,"As trust in AI collapses, the infrastructure to power it is getting pulled in. The post Power is caught in AI’s doom loop appeared first on Latitude Media.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
AVK launches dedicated funding arm to own and operate onsite power solutions for data center customers,https://www.datacenterdynamics.com/en/news/avk-launches-dedicated-funding-arm-to-own-and-operate-onsite-power-solutions-for-data-center-customers,https://www.datacenterdynamics.com/en/news/avk-launches-dedicated-funding-arm-to-own-and-operate-onsite-power-solutions-for-data-center-customers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-15,high,Dubbed AVK Capital,124.35,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 42.349999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Change 4 mindsets to build a more resilient US grid: NERC CEO Jim Robb,https://www.utilitydive.com/news/grid-infrastructure-transmission-data-center-ai-nerc-robb/829592,https://www.utilitydive.com/news/grid-infrastructure-transmission-data-center-ai-nerc-robb/829592/,Utility Dive,AI Infrastructure,ai-infra,Jim Robb,2026-09-15,high,"While the challenges of building new power infrastructure are real, some of the obstacles that need to be overcome are self-limitations embedded in a deeply rooted mindset, writes Robb.",120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
