title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
Pulling Back the Curtain on Enterprise AI Adoption,https://ide.mit.edu/insights/pulling-back-the-curtain-on-enterprise-ai-adoption,https://ide.mit.edu/insights/pulling-back-the-curtain-on-enterprise-ai-adoption/,MIT IDE,MIT Research & Insights,ai-at-large,Beth LaMontagne,2026-09-16,high,"News from across industries about AI adoption—including agentic integration, new product features, and massive layoffs—make it seem that change is happening at a breakneck pace. But are the latest developments in AI technology driving real AI adoption? Or are they just hype? A new research paper, AI Adoption in S&#38;P 500 Firms, offers revealing answers [&#8230;] The post Pulling Back the Curtain on Enterprise AI Adoption appeared first on MIT Initiative on the Digital Economy.",138.0,"{""brevity"": 0, ""category"": 22, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 24.0, ""source_weight"": 24.0}",AI / Agents / LLMs,Research insight,Read deeply,True,
Onsemi unveils its Embedded Power Platform architecture to increase power density,https://www.datacenterdynamics.com/en/news/onsemi-unveils-its-embedded-power-platform-architecture-to-increase-power-density,https://www.datacenterdynamics.com/en/news/onsemi-unveils-its-embedded-power-platform-architecture-to-increase-power-density/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-16,high,Works by using the silicon wafer as an embedded package,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,True,
Sponsored: Why clean air is critical to airflow intelligence,https://www.datacenterdynamics.com/en/opinions/why-clean-air-is-critical-to-airflow-intelligence,https://www.datacenterdynamics.com/en/opinions/why-clean-air-is-critical-to-airflow-intelligence/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-16,high,Airflow intelligence was built to close the gap between a facility's design PUE and its actual PUE. Clean air is what keeps that gap closed,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,True,
AWS “unable to restore access” to data centers hit by Iran strikes,https://www.datacenterdynamics.com/en/news/aws-unable-to-restore-access-to-data-centers-hit-by-iran-strikes,https://www.datacenterdynamics.com/en/news/aws-unable-to-restore-access-to-data-centers-hit-by-iran-strikes/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-16,high,Damage exceeded what availability zone-design designed to withstand,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Investment tax credit glut gives corporate buyers more leverage, report says",https://www.utilitydive.com/news/investment-tax-credit-glut-gives-corporate-buyers-more-leverage/830267,https://www.utilitydive.com/news/investment-tax-credit-glut-gives-corporate-buyers-more-leverage/830267/,Utility Dive,AI Infrastructure,ai-infra,Marlene Wilden,2026-09-16,high,"More clean energy tax credits are hitting the market. Credits tied to electricity production are holding their value, while&nbsp;investment tax credits based on the cost of building&nbsp;face price pressure as buyers weigh uncertainty over new federal rules.",133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
The AI race has a pollution problem,https://www.latitudemedia.com/news/the-ai-race-has-a-pollution-problem,https://www.latitudemedia.com/news/the-ai-race-has-a-pollution-problem/,Latitude Media,AI Infrastructure,ai-infra,Bianca Giacobone,2026-09-16,high,Safety concerns over rogue AI models are rising. But the emissions impacts of powering data centers are also grave — and immediate. The post The AI race has a pollution problem appeared first on Latitude Media.,133.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
TotalEnergies partners with Mistral to develop AI models for oil and gas exploitation,https://www.datacenterdynamics.com/en/news/totalenergies-partners-with-mistral-to-develop-ai-models-for-oil-and-gas-exploitation,https://www.datacenterdynamics.com/en/news/totalenergies-partners-with-mistral-to-develop-ai-models-for-oil-and-gas-exploitation/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-16,high,Three-year contract worth an estimated €100 million,129.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 41.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
"Scotland's parliament backs defacto, temporary, moratorium on new hyperscale data centers",https://www.datacenterdynamics.com/en/news/scotland-data-center-moratorium,https://www.datacenterdynamics.com/en/news/scotland-data-center-moratorium/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-16,high,No plans will be approved until new planning guidance is published,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
An Introduction to Data Center SLAs,https://www.datacenterdynamics.com/en/whitepapers/an-introduction-to-data-center-slas,https://www.datacenterdynamics.com/en/whitepapers/an-introduction-to-data-center-slas/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-16,high,Navigating SLA volatility &amp; protecting data center cash flows,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
AI growth is highlighting the network as the next data center bottleneck,https://www.datacenterdynamics.com/en/opinions/ai-growth-is-highlighting-the-network-as-the-next-data-center-bottleneck,https://www.datacenterdynamics.com/en/opinions/ai-growth-is-highlighting-the-network-as-the-next-data-center-bottleneck/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-16,high,The importance of fiber in establishing new data center hubs in the UK,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
